id	dens11
13193	 414.34 
13194	 83.59 
13195	 77.79 
13197	 479.99 
13199	 840.64 
13201	 2120.24 
13202	 1090.98 
13203	 129.69 
13204	 99.07 
13205	 156.23 
13206	 1444.51 
13207	 26.01 
13211	 86.39 
13212	 1137.82 
13215	 618.01 
13216	 50.50 
13217	 58.92 
13218	 86.92 
13222	 479.19 
13223	 159.78 
13225	 161.14 
13226	 60.63 
13227	 872.64 
13228	 769.47 
13229	 194.61 
13232	 848.02 
13233	 27.07 
13234	 51.89 
13236	 46.75 
13238	 916.01 
13239	 50.04 
13242	 692.88 
13245	 990.46 
13246	 47.88 
13248	 93.58 
13249	 105.61 
14001	 18.41 
14002	 91.59 
14003	 81.47 
14004	 77.98 
14005	 190.73 
14006	 6.76 
14007	 121.03 
14008	 74.42 
14009	 97.39 
14010	 75.47 
14011	 31.39 
14012	 21.39 
14013	 205.13 
14014	 45.70 
14015	 91.70 
14016	 31.55 
14017	 132.40 
14018	 677.26 
14019	 24.08 
14020	 48.77 
14021	 73.56 
14022	 44.32 
14023	 81.86 
14024	 225.09 
14025	 113.56 
14026	 141.41 
14027	 268.21 
14028	 113.57 
14029	 52.52 
14030	 16.25 
14031	 5.05 
14032	 38.42 
14033	 36.39 
14034	 30.40 
14035	 6.30 
14036	 11.71 
14037	 26.29 
14038	 49.55 
14039	 193.43 
14040	 67.93 
14041	 87.58 
14042	 3.18 
14043	 421.42 
14044	 67.39 
14045	 795.48 
14046	 18.19 
14047	 4.76 
14048	 194.13 
14049	 32.61 
14050	 23.14 
14051	 643.35 
14052	 34.02 
14053	 62.26 
14054	 104.55 
14055	 48.66 
14056	 43.98 
14057	 62.98 
14058	 6.39 
14059	 52.50 
14060	 44.39 
14061	 1036.74 
14062	 13.14 
14063	 226.49 
14064	 4.02 
14065	 40.36 
14066	 280.25 
14067	 18.63 
14068	 55.98 
14069	 398.34 
14070	 133.34 
14071	 17.84 
14072	 39.44 
14073	 12.57 
14074	 8.05 
14075	 96.07 
14076	 16.85 
14077	 31.67 
14078	 119.52 
15002	 648.70 
15005	 308.44 
15007	 774.71 
15009	 2915.82 
15010	 930.11 
15011	 1008.88 
15012	 1496.36 
15014	 793.57 
15015	 891.03 
15016	 829.99 
15019	 252.50 
15022	 158.68 
15024	 1848.90 
15026	 548.05 
15027	 2709.58 
15032	 7601.70 
15035	 751.10 
15036	 2207.81 
15038	 606.59 
15040	 1860.28 
15041	 1037.85 
15042	 684.34 
15044	 906.37 
15046	 2367.38 
15050	 230.58 
15051	 2631.82 
15055	 527.92 
15058	 811.95 
15059	 997.35 
15060	 1831.72 
15061	 567.88 
15062	 573.19 
15070	 2321.87 
15071	 497.43 
15072	 1455.84 
15074	 5940.24 
15076	 2402.52 
15077	 5589.93 
15078	 290.46 
15081	 5449.29 
15082	 468.73 
15085	 934.34 
15086	 4458.35 
15087	 1818.01 
15093	 6284.70 
15096	 545.47 
15097	 313.91 
15098	 6134.40 
15099	 1040.17 
15101	 868.90 
15103	 340.22 
15105	 2919.56 
15106	 1116.57 
15108	 1833.79 
15110	 1155.47 
15112	 280.43 
15113	 709.44 
15114	 863.54 
15115	 349.00 
15116	 1937.15 
15118	 3260.82 
15122	 430.54 
15125	 765.64 
15130	 1040.21 
15131	 808.99 
15134	 734.86 
15136	 755.25 
15139	 550.22 
15140	 3355.74 
15142	 1853.57 
15144	 693.11 
15146	 6837.15 
15150	 45.50 
15151	 723.01 
15154	 1288.91 
15155	 141.29 
15157	 3650.31 
15158	 267.18 
15159	 1731.47 
15164	 690.90 
15165	 133.69 
15166	 3298.97 
15167	 1026.14 
15168	 1862.28 
15169	 1248.58 
15170	 2067.17 
15171	 958.34 
15172	 1360.45 
15173	 1151.31 
15175	 2678.04 
15176	 1701.39 
15177	 1360.66 
15178	 657.61 
15179	 1353.24 
15181	 1733.50 
15182	 2250.20 
15183	 349.55 
15184	 345.80 
15185	 346.21 
15188	 288.78 
15189	 3265.65 
15191	 443.25 
15192	 2406.88 
15194	 3104.10 
15195	 1165.31 
15200	 966.72 
15201	 2366.94 
15202	 578.53 
15204	 1453.67 
15205	 1916.66 
15206	 2432.09 
15209	 6540.05 
15210	 420.57 
15211	 1786.29 
15213	 2080.56 
15219	 1414.85 
15220	 1859.32 
15221	 910.32 
15222	 473.43 
15224	 271.47 
15226	 867.30 
15229	 1472.51 
15230	 1135.77 
15235	 606.90 
15236	 217.07 
15237	 1058.48 
15242	 3463.65 
15243	 1459.04 
15244	 715.85 
15246	 333.57 
15247	 266.58 
15248	 1732.05 
15249	 960.62 
15250	 3880.97 
16001	 171.43 
16002	 90.62 
16003	 1499.96 
16004	 568.60 
16005	 2832.08 
16006	 568.51 
16007	 1232.61 
16008	 993.16 
16009	 718.63 
16010	 319.42 
16011	 1088.26 
16012	 66.72 
16013	 296.53 
16014	 17.02 
16015	 60.90 
16016	 1769.95 
16017	 25.04 
16018	 634.28 
16019	 87.46 
16020	 615.17 
16021	 862.90 
16022	 169.40 
16023	 397.41 
16024	 2872.39 
16025	 221.35 
16026	 90.70 
16027	 34.53 
16028	 670.46 
16029	 1381.56 
16030	 1450.17 
16031	 998.01 
16032	 595.43 
16033	 136.66 
16034	 896.62 
16035	 137.04 
16036	 27.95 
16037	 1498.04 
16038	 1877.51 
16039	 195.11 
16040	 490.22 
16041	 11.67 
16042	 1079.72 
16043	 383.34 
16044	 340.57 
16046	 987.92 
16047	 603.95 
16048	 48.44 
16049	 1312.55 
16050	 278.06 
16051	 1345.22 
16052	 355.99 
16053	 475.67 
16055	 666.91 
16056	 8.13 
16057	 1016.73 
16058	 565.29 
16059	 382.71 
16060	 244.75 
16061	 8.92 
16062	 946.72 
16063	 1696.94 
16064	 81.29 
16065	 534.14 
16066	 327.77 
16067	 787.39 
16068	 359.27 
16069	 756.80 
16070	 491.78 
16071	 116.98 
16072	 579.55 
16073	 849.99 
16074	 801.92 
16075	 1071.69 
16076	 530.11 
16077	 331.34 
16078	 61.04 
16079	 572.17 
16080	 246.57 
16081	 645.90 
16082	 211.69 
16083	 264.25 
16084	 626.28 
16085	 147.20 
16086	 492.53 
16087	 314.13 
16088	 977.30 
16089	 1622.78 
16090	 26.79 
16091	 1937.80 
16092	 49.19 
16093	 167.02 
16094	 453.04 
16096	 733.18 
16097	 251.55 
16098	 585.62 
16099	 263.77 
16100	 2896.90 
16101	 243.80 
16102	 62.68 
16103	 12.51 
16104	 400.71 
16105	 471.12 
16106	 51.64 
16107	 41.62 
16108	 192.06 
16109	 480.36 
16110	 167.62 
16111	 358.00 
16112	 36.58 
16113	 559.39 
16114	 882.48 
16115	 2557.54 
16116	 163.60 
16117	 725.86 
16118	 61.74 
16119	 117.39 
16120	 727.10 
16121	 14.96 
16122	 130.47 
16123	 1912.80 
16124	 698.10 
16125	 50.32 
16126	 687.34 
16127	 216.12 
16128	 671.06 
16129	 637.51 
16130	 255.70 
16131	 1284.83 
16132	 745.37 
16133	 457.47 
16134	 10.24 
16135	 479.41 
16136	 33.51 
16137	 135.94 
16139	 1747.63 
16140	 269.80 
16141	 417.47 
16142	 483.26 
16143	 2048.49 
16144	 757.60 
16145	 65.54 
16146	 32.17 
16147	 10.04 
16148	 34.93 
16149	 71.80 
16150	 569.73 
16151	 11.39 
16152	 980.07 
16153	 1592.47 
16154	 397.71 
16155	 1915.08 
16156	 307.52 
16157	 534.84 
16158	 125.99 
16159	 37.99 
16160	 1610.88 
16161	 416.08 
16162	 559.54 
16163	 717.75 
16164	 182.55 
16165	 18.03 
16166	 20.23 
16167	 481.12 
16168	 342.23 
16169	 800.75 
16170	 2458.03 
16171	 309.31 
16172	 449.91 
16173	 565.48 
16174	 169.68 
16175	 66.44 
16176	 2162.33 
16177	 167.57 
16178	 1473.88 
16179	 174.80 
16180	 101.16 
16182	 245.91 
16183	 969.08 
16184	 16.90 
16185	 145.83 
16186	 153.56 
16187	 161.12 
16188	 163.44 
16189	 1026.57 
16190	 215.65 
16191	 43.25 
16192	 314.16 
16193	 959.14 
16194	 920.08 
16195	 19.54 
16196	 428.83 
16197	 304.99 
16198	 1942.34 
16199	 79.19 
16200	 147.57 
16201	 54.23 
16202	 742.51 
16203	 854.20 
16204	 305.64 
16205	 525.94 
16206	 586.73 
16207	 1346.61 
16208	 278.69 
16209	 852.88 
16210	 12.80 
16211	 191.57 
16212	 584.99 
16213	 1854.54 
16214	 2392.00 
16216	 858.64 
16217	 104.85 
16218	 697.57 
16219	 881.74 
16220	 1213.78 
16221	 190.46 
16222	 646.15 
16223	 11.20 
16224	 1023.55 
16225	 19.03 
16226	 9.21 
16227	 92.82 
16228	 78.22 
16229	 9.45 
16230	 10.89 
16232	 2002.72 
16233	 1055.01 
16234	 308.64 
16235	 198.96 
16236	 333.32 
16237	 49.31 
16238	 791.50 
16239	 1050.09 
16240	 1438.19 
16241	 382.01 
16242	 1261.01 
16243	 36.36 
16244	 422.90 
16245	 547.94 
16246	 257.12 
16247	 79.12 
16248	 86.62 
16249	 32.54 
16250	 615.85 
16251	 1597.17 
17001	 165.40 
17002	 497.84 
17003	 135.23 
17004	 178.22 
17005	 19.81 
17006	 81.90 
17007	 169.89 
17008	 280.90 
17009	 404.90 
17010	 36.08 
17011	 210.65 
17012	 216.32 
17013	 236.08 
17014	 446.83 
17015	 562.21 
17016	 111.23 
17017	 112.07 
17018	 117.01 
17019	 85.09 
17020	 186.11 
17021	 1080.05 
17022	 86.24 
17023	 583.68 
17024	 47.28 
17025	 1167.12 
17026	 192.24 
17027	 49.19 
17028	 82.08 
17029	 2102.20 
17030	 99.32 
17031	 120.12 
17032	 378.39 
17033	 294.88 
17034	 190.44 
17035	 138.56 
17036	 16.91 
17037	 325.96 
17038	 859.82 
17039	 423.86 
17040	 872.46 
17041	 1073.83 
17042	 1439.84 
17043	 426.03 
17044	 87.36 
17045	 519.57 
17046	 490.51 
17047	 112.42 
17048	 755.40 
17049	 30.76 
17050	 60.37 
17051	 26.22 
17052	 484.49 
17053	 163.02 
17054	 22.74 
17055	 835.25 
17056	 703.01 
17057	 891.48 
17058	 41.65 
17059	 546.43 
17060	 240.78 
17061	 776.57 
17062	 506.53 
17063	 24.39 
17064	 113.61 
17065	 430.37 
17066	 239.09 
17067	 452.10 
17068	 50.72 
17069	 510.22 
17070	 176.56 
17071	 135.80 
17072	 858.00 
17073	 148.70 
17074	 126.81 
17075	 438.92 
17076	 39.52 
17077	 392.20 
17078	 301.13 
17079	 164.11 
17080	 178.87 
17081	 653.78 
17082	 82.64 
17083	 20.49 
17084	 29.79 
17085	 320.20 
17086	 266.89 
17087	 19.07 
17088	 245.74 
17089	 49.97 
17090	 106.07 
17091	 305.06 
17092	 228.15 
17093	 174.89 
17094	 94.48 
17095	 17.61 
17096	 737.43 
17097	 294.56 
17098	 7.59 
17099	 288.77 
17100	 301.41 
17101	 105.54 
17102	 133.82 
17103	 461.51 
17104	 191.69 
17105	 37.48 
17106	 137.60 
17107	 730.41 
17108	 211.92 
17109	 166.24 
17110	 18.18 
17111	 143.11 
17112	 404.10 
17113	 290.64 
17114	 479.55 
17115	 63.17 
17116	 252.72 
17117	 402.65 
17118	 88.01 
17119	 537.83 
17120	 340.68 
17121	 318.77 
17122	 185.34 
17123	 328.79 
17124	 72.71 
17125	 257.85 
17126	 250.06 
17127	 1461.62 
17128	 97.05 
17129	 159.49 
17130	 659.58 
17131	 5.52 
17132	 261.26 
17133	 845.15 
17134	 722.13 
17135	 57.92 
17136	 531.26 
17137	 244.37 
17138	 239.35 
17139	 28.64 
17140	 22.77 
17141	 73.80 
17142	 402.01 
17143	 164.78 
17144	 289.20 
17145	 270.62 
17146	 254.88 
17147	 412.78 
17148	 17.46 
17149	 243.81 
17150	 621.87 
17151	 161.20 
17152	 169.67 
17153	 137.70 
17154	 23.61 
17155	 682.33 
17156	 441.59 
17157	 65.05 
17158	 297.40 
17159	 297.86 
17160	 157.81 
17161	 710.34 
17162	 249.16 
17163	 683.93 
17164	 767.08 
17165	 986.69 
17166	 673.02 
17167	 578.84 
17168	 207.67 
17169	 203.17 
17170	 379.04 
17171	 168.32 
17172	 235.08 
17173	 735.78 
17174	 761.85 
17175	 11.77 
17176	 104.07 
17177	 116.49 
17178	 167.79 
17179	 283.33 
17180	 309.17 
17181	 20.86 
17182	 181.23 
17183	 68.61 
17184	 25.04 
17185	 28.30 
17186	 473.98 
17187	 137.42 
17188	 758.17 
17189	 29.23 
17190	 272.61 
17191	 31.92 
17192	 363.00 
17193	 92.34 
17194	 6.81 
17195	 315.72 
17196	 183.96 
17197	 344.11 
17198	 27.26 
17199	 756.35 
17200	 84.91 
17201	 622.00 
17202	 20.50 
17203	 172.22 
17204	 153.13 
17205	 55.43 
17206	 327.15 
18001	 105.70 
18002	 25.69 
18003	 130.55 
18004	 217.17 
18005	 72.26 
18006	 79.49 
18007	 40.51 
18008	 75.99 
18009	 128.58 
18010	 100.70 
18011	 82.56 
18012	 81.48 
18013	 254.67 
18014	 155.34 
18015	 549.79 
18016	 47.97 
18017	 26.27 
18018	 58.68 
18019	 200.25 
18020	 130.86 
18021	 14.93 
18022	 45.34 
18023	 278.62 
18024	 435.22 
18025	 18.33 
18026	 268.55 
18027	 58.64 
18028	 23.29 
18029	 244.72 
18030	 102.56 
18031	 104.31 
18032	 163.40 
18033	 100.78 
18034	 870.99 
18035	 218.65 
18036	 140.98 
18037	 387.05 
18038	 88.09 
18039	 101.54 
18040	 34.26 
18041	 381.59 
18042	 23.02 
18043	 411.94 
18044	 27.78 
18045	 55.60 
18046	 460.85 
18047	 98.62 
18048	 170.68 
18049	 173.06 
18050	 313.33 
18051	 77.19 
18052	 62.33 
18053	 413.35 
18054	 62.00 
18055	 342.02 
18056	 211.28 
18057	 236.46 
18058	 29.68 
18059	 21.07 
18060	 394.24 
18061	 149.97 
18062	 58.47 
18063	 102.93 
18064	 21.49 
18065	 50.22 
18066	 23.07 
18067	 20.55 
18068	 189.14 
18069	 249.92 
18070	 89.60 
18071	 256.13 
18072	 204.22 
18073	 151.88 
18074	 46.59 
18075	 132.12 
18076	 175.16 
18077	 144.17 
18078	 379.60 
18079	 27.56 
18080	 224.65 
18081	 209.17 
18082	 77.91 
18083	 102.64 
18084	 353.64 
18085	 321.71 
18086	 241.16 
18087	 167.82 
18088	 210.12 
18089	 13.43 
18090	 58.25 
18091	 71.06 
18092	 119.42 
18093	 396.81 
18094	 48.46 
18095	 107.29 
18096	 49.19 
18097	 159.27 
18098	 20.50 
18099	 35.21 
18100	 111.14 
18101	 86.88 
18102	 291.63 
18103	 45.07 
18104	 50.91 
18105	 44.24 
18106	 47.28 
18107	 100.23 
18108	 51.79 
18109	 213.63 
18110	 1079.62 
18111	 81.69 
18112	 50.46 
18113	 83.96 
18114	 170.03 
18115	 150.51 
18116	 101.83 
18117	 35.33 
18118	 346.22 
18119	 200.03 
18120	 195.01 
18121	 129.07 
18122	 179.37 
18123	 152.04 
18124	 82.05 
18125	 7.53 
18126	 18.33 
18127	 66.10 
18128	 25.03 
18129	 274.20 
18130	 32.63 
18131	 109.01 
18132	 34.72 
18133	 60.67 
18134	 111.78 
18135	 408.68 
18136	 45.38 
18137	 401.51 
18138	 241.89 
18139	 90.45 
18140	 145.37 
18141	 128.10 
18142	 13.90 
18143	 134.01 
18144	 82.31 
18145	 86.76 
18146	 59.58 
18147	 83.55 
18148	 26.44 
18149	 49.74 
18150	 492.62 
18151	 77.05 
18152	 49.22 
18153	 617.93 
18154	 66.10 
18155	 104.32 
18156	 33.30 
18157	 217.43 
18158	 86.55 
18159	 145.69 
18160	 207.67 
18161	 230.76 
18162	 255.85 
18163	 531.41 
18164	 107.83 
18165	 125.44 
18166	 22.07 
18167	 23.95 
18168	 79.05 
18169	 214.63 
18170	 19.96 
18171	 59.10 
18172	 12.36 
18173	 374.07 
18174	 142.51 
18175	 115.29 
18176	 367.53 
18177	 738.76 
18178	 15.37 
18179	 116.51 
18180	 213.51 
18181	 162.91 
18182	 601.72 
18183	 35.24 
18184	 36.48 
18185	 306.73 
18186	 44.01 
18187	 88.46 
18188	 69.95 
18189	 44.45 
18190	 108.38 
19001	 141.27 
19002	 311.07 
19003	 108.08 
19004	 64.47 
19005	 460.92 
19006	 251.66 
19007	 76.27 
19008	 28.06 
19009	 91.97 
19010	 118.99 
19011	 147.17 
19012	 306.37 
19013	 43.89 
19014	 30.92 
19015	 182.24 
19016	 179.36 
19017	 198.62 
19018	 181.03 
19019	 63.30 
19020	 325.99 
19021	 234.15 
19022	 136.78 
19023	 53.39 
19024	 78.61 
19025	 210.88 
19026	 182.93 
19027	 33.82 
19028	 29.23 
19029	 361.67 
19030	 137.15 
19031	 95.47 
19032	 87.37 
19033	 69.73 
19034	 116.43 
19035	 958.64 
19036	 987.15 
19037	 274.41 
19038	 50.55 
19039	 65.99 
19040	 31.03 
19041	 187.14 
19042	 47.09 
19043	 146.45 
19044	 88.27 
19045	 57.23 
19046	 117.83 
19047	 63.42 
19048	 166.21 
19049	 68.56 
19050	 119.84 
19051	 84.03 
19052	 113.88 
19053	 130.05 
19054	 334.00 
19055	 272.35 
19056	 140.91 
19057	 126.86 
19058	 1005.63 
19059	 228.71 
19060	 100.82 
19061	 59.51 
19062	 466.40 
19063	 105.63 
19064	 154.96 
19065	 61.76 
19066	 436.23 
19067	 398.51 
19068	 163.63 
19069	 97.20 
19070	 30.57 
19071	 179.27 
19072	 444.37 
19073	 422.15 
19074	 66.62 
19075	 109.36 
19076	 209.07 
19077	 72.10 
19078	 317.94 
19079	 141.17 
19080	 151.66 
19081	 288.13 
19082	 179.90 
19083	 75.99 
19084	 260.45 
19085	 135.72 
19086	 200.77 
19087	 158.73 
19088	 158.47 
19089	 62.55 
19090	 115.64 
19091	 45.57 
19092	 85.85 
19093	 108.91 
19094	 294.98 
19095	 116.06 
19096	 88.14 
19097	 169.88 
19098	 314.86 
19099	 170.68 
19100	 91.49 
19101	 62.63 
19102	 342.21 
19103	 39.05 
19104	 56.13 
19105	 77.83 
19106	 48.30 
19107	 103.32 
19108	 29.19 
19109	 486.99 
19110	 109.58 
19111	 628.93 
19112	 460.14 
19113	 228.89 
19114	 71.18 
19115	 33.08 
20001	 106.94 
20002	 137.13 
20003	 119.38 
20004	 77.16 
20005	 89.89 
20006	 52.43 
20007	 222.13 
20008	 174.39 
20009	 86.39 
20010	 160.92 
20011	 155.55 
20012	 128.92 
20013	 137.35 
20014	 212.00 
20015	 284.52 
20016	 112.32 
20017	 524.76 
20018	 105.96 
20019	 72.69 
20020	 100.35 
20021	 215.94 
20022	 132.52 
20023	 64.27 
20024	 227.75 
20025	 106.37 
20026	 129.88 
20027	 183.15 
20028	 274.68 
20029	 59.18 
20030	 731.09 
20031	 76.99 
20032	 81.79 
20033	 184.67 
20034	 156.94 
20035	 185.97 
20036	 161.14 
20037	 101.49 
20038	 174.20 
20039	 155.55 
20040	 81.76 
20041	 106.58 
20042	 154.20 
20043	 140.38 
20044	 193.81 
20045	 425.12 
20046	 83.04 
20047	 125.93 
20048	 70.13 
20049	 179.88 
20050	 102.09 
20051	 128.81 
20052	 113.52 
20053	 134.95 
20054	 115.72 
20055	 110.44 
20056	 111.34 
20057	 383.11 
20058	 84.30 
20059	 106.91 
20060	 95.71 
20061	 109.75 
20062	 60.79 
20063	 193.45 
20064	 85.26 
20065	 336.25 
20066	 184.48 
20067	 142.28 
20068	 148.53 
20069	 349.83 
20070	 144.56 
97001	 194.87 
97002	 695.05 
97003	 383.30 
97004	 267.19 
97005	 723.51 
97006	 1428.61 
97007	 60.75 
97008	 319.13 
97009	 601.64 
97010	 589.17 
97011	 945.60 
97012	 1114.21 
97013	 1539.38 
97014	 192.15 
97015	 43.07 
97016	 999.98 
97017	 1241.93 
97018	 172.52 
97019	 688.61 
97020	 1029.16 
97021	 635.40 
97022	 433.53 
97023	 213.12 
97024	 208.70 
97025	 107.49 
97026	 845.67 
97027	 31.00 
97028	 930.70 
97029	 109.08 
97030	 229.23 
97031	 1021.52 
97032	 28.91 
97033	 513.35 
97034	 123.21 
97035	 41.54 
97036	 548.87 
97037	 694.96 
97038	 792.48 
97039	 765.76 
97040	 76.94 
97041	 33.84 
97042	 1034.78 
97043	 198.60 
97044	 1251.79 
97045	 2224.33 
97046	 244.12 
97047	 104.58 
97048	 1318.11 
97049	 744.77 
97050	 37.45 
97051	 1149.90 
97052	 644.45 
97053	 427.63 
97054	 915.31 
97055	 2.48 
97056	 1033.16 
97057	 1099.58 
97058	 872.93 
97059	 887.69 
97060	 75.94 
97061	 1069.74 
97062	 1089.22 
97063	 43.71 
97064	 47.04 
97065	 90.02 
97066	 418.81 
97067	 74.91 
97068	 1041.86 
97069	 68.02 
97070	 97.52 
97071	 1298.00 
97072	 662.60 
97073	 636.92 
97074	 778.62 
97075	 745.86 
97076	 680.53 
97077	 35.78 
97078	 641.28 
97079	 144.21 
97080	 223.82 
97081	 21.36 
97082	 545.91 
97083	 921.63 
97084	 60.87 
97085	 27.04 
97086	 1339.04 
97087	 773.73 
97088	 1021.51 
97089	 117.69 
97090	 1253.66 
98001	 47.91 
98002	 56.07 
98003	 209.71 
98004	 185.23 
98005	 294.91 
98006	 154.94 
98007	 52.22 
98008	 285.00 
98009	 651.05 
98010	 579.87 
98011	 63.52 
98012	 403.73 
98013	 83.64 
98014	 371.23 
98015	 520.82 
98016	 120.19 
98017	 140.33 
98018	 520.78 
98019	 736.52 
98020	 170.51 
98021	 497.90 
98022	 120.06 
98023	 34.60 
98024	 98.86 
98025	 303.90 
98026	 309.30 
98027	 200.96 
98028	 238.43 
98029	 257.43 
98030	 210.33 
98031	 1047.19 
98032	 447.16 
98033	 10.44 
98034	 124.21 
98035	 163.81 
98036	 373.11 
98037	 494.53 
98038	 63.09 
98039	 165.14 
98040	 234.32 
98041	 367.99 
98042	 206.78 
98043	 218.08 
98044	 122.51 
98045	 130.77 
98046	 606.40 
98047	 201.21 
98048	 275.62 
98049	 113.33 
98050	 631.57 
98051	 180.57 
98052	 294.10 
98053	 73.91 
98054	 175.85 
98055	 1116.43 
98056	 379.56 
98057	 80.48 
98058	 93.91 
98059	 208.24 
98060	 128.31 
98061	 363.93 
108001	 1316.66 
108002	 837.62 
108003	 2161.92 
108004	 1869.54 
108005	 2476.78 
108006	 1103.21 
108007	 1778.79 
108008	 984.26 
108009	 2389.63 
108010	 3363.94 
108011	 902.18 
108012	 3185.69 
108013	 1235.00 
108014	 1269.51 
108015	 1783.24 
108016	 2068.12 
108017	 1566.70 
108018	 893.46 
108019	 3214.49 
108020	 1214.95 
108021	 1785.69 
108022	 1060.21 
108023	 2737.57 
108024	 2385.76 
108025	 1430.51 
108026	 1581.72 
108027	 2759.68 
108028	 4541.79 
108029	 2240.31 
108030	 2777.07 
108031	 950.79 
108032	 1016.75 
108033	 3622.44 
108034	 4237.74 
108035	 3817.40 
108036	 799.05 
108037	 1446.43 
108038	 1141.62 
108039	 3296.33 
108040	 3070.99 
108041	 2472.88 
108042	 781.83 
108043	 1024.96 
108044	 1028.93 
108045	 2634.69 
108046	 3751.83 
108047	 1247.08 
108048	 2636.14 
108049	 2799.50 
108050	 1221.65 
108051	 1110.21 
108052	 1037.21 
108053	 750.10 
108054	 1107.93 
108055	 1241.62 
21001	 26.34 
21002	 211.60 
21003	 34.62 
21004	 235.29 
21005	 26.98 
21006	 40.40 
21007	 65.11 
21008	 1961.59 
21009	 7.45 
21010	 18.26 
21011	 244.11 
21012	 348.56 
21013	 342.17 
21014	 252.68 
21015	 159.43 
21016	 28.00 
21017	 32.15 
21018	 44.21 
21019	 54.78 
21020	 213.01 
21021	 80.02 
21022	 100.29 
21023	 81.55 
21024	 76.12 
21025	 328.15 
21026	 33.91 
21027	 11.56 
21028	 26.42 
21029	 211.80 
21030	 80.53 
21031	 78.51 
21032	 15.70 
21033	 31.59 
21034	 52.25 
21035	 338.85 
21036	 67.25 
21037	 65.13 
21038	 205.75 
21039	 69.79 
21040	 701.37 
21041	 311.45 
21042	 35.67 
21043	 24.77 
21044	 20.52 
21045	 92.40 
21046	 20.56 
21047	 18.13 
21048	 196.92 
21049	 6.16 
21050	 44.60 
21051	 1418.67 
21052	 60.23 
21053	 83.39 
21054	 11.22 
21055	 149.59 
21056	 82.76 
21057	 180.83 
21058	 37.24 
21059	 34.65 
21060	 301.49 
21061	 192.62 
21062	 63.83 
21063	 48.08 
21064	 142.21 
21065	 83.76 
21066	 263.44 
21067	 65.80 
21068	 6.99 
21069	 14.54 
21070	 21.59 
21071	 23.60 
21072	 68.62 
21073	 37.09 
21074	 34.74 
21075	 40.35 
21076	 106.65 
21077	 40.13 
21079	 42.67 
21080	 39.40 
21081	 73.20 
21082	 22.77 
21083	 104.56 
21084	 25.07 
21085	 58.61 
21086	 22.79 
21087	 58.96 
21088	 14.06 
21089	 47.30 
21091	 6.26 
21092	 24.09 
21093	 51.64 
21094	 88.43 
21095	 8.40 
21096	 41.10 
21097	 222.90 
21098	 170.02 
21099	 48.63 
21100	 22.92 
21101	 95.63 
21102	 49.66 
21103	 20.86 
21104	 14.03 
21105	 73.97 
21106	 63.37 
21107	 19.25 
21108	 31.45 
21109	 20.54 
21110	 29.34 
21111	 60.46 
21112	 42.21 
21113	 82.02 
21114	 43.07 
21115	 193.84 
21116	 111.53 
21117	 33.38 
21118	 28.30 
22001	 74.14 
22002	 151.34 
22003	 338.44 
22004	 15.42 
22005	 90.17 
22006	 266.87 
22007	 59.73 
22009	 119.99 
22011	 53.86 
22012	 29.55 
22013	 96.81 
22015	 36.72 
22017	 48.97 
22018	 48.15 
22019	 29.39 
22020	 65.54 
22021	 34.80 
22022	 130.34 
22023	 176.37 
22024	 16.39 
22025	 67.94 
22026	 6.19 
22027	 36.83 
22028	 14.80 
22029	 35.95 
22030	 105.64 
22031	 115.02 
22032	 384.43 
22033	 52.38 
22034	 155.98 
22035	 157.96 
22036	 29.45 
22037	 59.86 
22038	 12.67 
22039	 28.45 
22040	 47.20 
22041	 79.07 
22042	 39.17 
22043	 277.44 
22045	 21.44 
22046	 24.43 
22047	 41.55 
22048	 11.65 
22049	 78.74 
22050	 87.12 
22051	 109.34 
22052	 52.85 
22053	 76.28 
22054	 76.69 
22055	 108.94 
22056	 54.97 
22057	 38.90 
22058	 69.85 
22059	 12.28 
22060	 56.21 
22061	 249.19 
22062	 172.83 
22063	 88.78 
22064	 45.08 
22066	 45.46 
22067	 49.79 
22068	 138.90 
22069	 102.92 
22070	 72.76 
22071	 84.54 
22072	 3.79 
22073	 219.51 
22074	 117.62 
22075	 45.01 
22076	 48.68 
22077	 34.06 
22078	 66.09 
22079	 163.34 
22080	 57.11 
22081	 74.03 
22082	 88.36 
22083	 45.22 
22084	 3391.30 
22085	 26.81 
22086	 66.65 
22087	 43.70 
22088	 46.85 
22089	 182.86 
22090	 19.24 
22091	 29.03 
22092	 118.43 
22093	 18.86 
22094	 19.56 
22095	 48.96 
22096	 40.84 
22097	 42.66 
22098	 186.27 
22099	 57.58 
22100	 19.66 
22101	 81.10 
22102	 41.31 
22103	 709.13 
22104	 119.62 
22105	 67.76 
22106	 58.29 
22108	 77.03 
22109	 34.02 
22110	 80.48 
22111	 66.14 
22112	 5.90 
22113	 20.91 
22114	 32.32 
22115	 33.06 
22116	 203.56 
22117	 491.17 
22118	 32.57 
22120	 32.54 
22121	 100.68 
22122	 20.15 
22123	 235.90 
22124	 96.10 
22125	 141.25 
22126	 284.37 
22127	 530.33 
22128	 216.22 
22129	 127.80 
22130	 48.96 
22131	 33.43 
22132	 203.06 
22133	 10.15 
22134	 38.15 
22135	 75.78 
22136	 11.65 
22137	 16.77 
22138	 16.49 
22139	 376.34 
22140	 63.90 
22142	 9.84 
22143	 44.96 
22144	 255.18 
22145	 29.30 
22146	 33.92 
22147	 41.20 
